id;nomenclaturalCode;eventDate;language;type;verbatimSRS;catalogNumber;continent;identifiedBy;coordinateUncertaintyInMeters;recordedBy;datasetID;rightsHolder;eventID;decimalLongitude;institutionCode;datasetName;verbatimCoordinates;modified;samplingProtocol;scientificName;ownerInstitutionCode;verbatimCoordinateSystem;countryCode;geodeticDatum;individualCount;basisOfRecord;taxonRank;lifeStage;decimalLatitude;scientificNameAuthorship;rights
INBO:NBN:BFN0017900000T1E;ICZN;22/06/1999;nl;Event;BD72;BFN0017900000T1E;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;22/06/1999;pitfall trap;Harpalus rufipes;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.95629;(De Geer, 1774);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1F;ICZN;22/06/1999;nl;Event;BD72;BFN0017900000T1F;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1399;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;22/06/1999;pitfall trap;Pterostichus melanarius;INBO;Lambert 72;BE;WGS84;20;HumanObservation;species;"Adult: 10; Adult Male: 7; Adult Female: 3";50.95629;(Illiger, 1798);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1G;ICZN;18/08/1998;nl;Event;BD72;BFN0017900000T1G;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;18/08/1998;pitfall trap;Bembidion atrocoeruleum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.96088;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1H;ICZN;18/08/1998;nl;Event;BD72;BFN0017900000T1H;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;18/08/1998;pitfall trap;Bembidion decorum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 2; Adult Female: 0";50.96088;(Zenker, 1801);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1I;ICZN;18/08/1998;nl;Event;BD72;BFN0017900000T1I;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;18/08/1998;pitfall trap;Bembidion punctulatum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.96088;(Drapiez, 1820);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1J;ICZN;18/08/1998;nl;Event;BD72;BFN0017900000T1J;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2598;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;18/08/1998;pitfall trap;Lionychus quadrillum;INBO;Lambert 72;BE;WGS84;1;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 0";50.96088;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1K;ICZN;29/07/1998;nl;Event;BD72;BFN0017900000T1K;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;29/07/1998;pitfall trap;Agonum albipes;INBO;Lambert 72;BE;WGS84;8;HumanObservation;species;"Adult: 4; Adult Male: 2; Adult Female: 2";50.95629;(Fabricius, 1796);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1L;ICZN;29/07/1998;nl;Event;BD72;BFN0017900000T1L;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;29/07/1998;pitfall trap;Agonum moestum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";50.95629;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1M;ICZN;29/07/1998;nl;Event;BD72;BFN0017900000T1M;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;29/07/1998;pitfall trap;Agonum muelleri;INBO;Lambert 72;BE;WGS84;10;HumanObservation;species;"Adult: 5; Adult Male: 1; Adult Female: 4";50.95629;(Herbst, 1785);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1N;ICZN;29/07/1998;nl;Event;BD72;BFN0017900000T1N;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;29/07/1998;pitfall trap;Amara similata;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.95629;(Gyllenhal, 1810);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1O;ICZN;29/07/1998;nl;Event;BD72;BFN0017900000T1O;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;29/07/1998;pitfall trap;Anisodactylus binotatus;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.95629;(Fabricius, 1787);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1P;ICZN;29/07/1998;nl;Event;BD72;BFN0017900000T1P;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;29/07/1998;pitfall trap;Bembidion atrocoeruleum;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 2; Adult Female: 1";50.95629;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1Q;ICZN;29/07/1998;nl;Event;BD72;BFN0017900000T1Q;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;29/07/1998;pitfall trap;Bembidion decorum;INBO;Lambert 72;BE;WGS84;46;HumanObservation;species;"Adult: 23; Adult Male: 10; Adult Female: 13";50.95629;(Zenker, 1801);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1R;ICZN;29/07/1998;nl;Event;BD72;BFN0017900000T1R;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;29/07/1998;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;8;HumanObservation;species;"Adult: 4; Adult Male: 4; Adult Female: 0";50.95629;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1S;ICZN;29/07/1998;nl;Event;BD72;BFN0017900000T1S;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;29/07/1998;pitfall trap;Bembidion lampros;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.95629;(Herbst, 1784);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1T;ICZN;29/07/1998;nl;Event;BD72;BFN0017900000T1T;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;29/07/1998;pitfall trap;Bembidion punctulatum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.95629;(Drapiez, 1820);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1U;ICZN;29/07/1998;nl;Event;BD72;BFN0017900000T1U;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;29/07/1998;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;168;HumanObservation;species;"Adult: 84; Adult Male: 33; Adult Female: 51";50.95629;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1V;ICZN;29/07/1998;nl;Event;BD72;BFN0017900000T1V;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;29/07/1998;pitfall trap;Harpalus rufipes;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.95629;(De Geer, 1774);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1W;ICZN;29/07/1998;nl;Event;BD72;BFN0017900000T1W;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;29/07/1998;pitfall trap;Loricera pilicornis;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.95629;(Fabricius, 1775);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1X;ICZN;18/08/1998;nl;Event;BD72;BFN0017900000T1X;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2498;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;18/08/1998;pitfall trap;Bembidion decorum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 2";50.96088;(Zenker, 1801);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1Y;ICZN;18/08/1998;nl;Event;BD72;BFN0017900000T1Y;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2498;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;18/08/1998;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 2";50.96088;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T1Z;ICZN;18/08/1998;nl;Event;BD72;BFN0017900000T1Z;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2498;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;18/08/1998;pitfall trap;Bembidion quadrimaculatum;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 0; Adult Female: 3";50.96088;(Linnaeus, 1761);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T20;ICZN;18/08/1998;nl;Event;BD72;BFN0017900000T20;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2498;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;18/08/1998;pitfall trap;Bembidion testaceum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";50.96088;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T21;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T21;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/07/1998;pitfall trap;Agonum albipes;INBO;Lambert 72;BE;WGS84;8;HumanObservation;species;"Adult: 4; Adult Male: 2; Adult Female: 2";50.95629;(Fabricius, 1796);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T22;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T22;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/07/1998;pitfall trap;Agonum dorsale;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.95629;(Pontoppidan, 1763);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T23;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T23;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/07/1998;pitfall trap;Agonum moestum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.95629;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T24;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T24;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/07/1998;pitfall trap;Agonum muelleri;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 2; Adult Female: 1";50.95629;(Herbst, 1785);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T25;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T25;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/07/1998;pitfall trap;Bembidion decorum;INBO;Lambert 72;BE;WGS84;42;HumanObservation;species;"Adult: 21; Adult Male: 15; Adult Female: 6";50.95629;(Zenker, 1801);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T26;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T26;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/07/1998;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";50.95629;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T27;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T27;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/07/1998;pitfall trap;Bembidion properans;INBO;Lambert 72;BE;WGS84;6;HumanObservation;species;"Adult: 3; Adult Male: 3; Adult Female: 0";50.95629;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T28;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T28;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/07/1998;pitfall trap;Bembidion punctulatum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.95629;(Drapiez, 1820);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T29;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T29;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/07/1998;pitfall trap;Bembidion quadrimaculatum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.95629;(Linnaeus, 1761);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T2A;ICZN;9/07/1998;nl;Event;BD72;BFN0017900000T2A;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;9/07/1998;pitfall trap;Bembidion tetracolum;INBO;Lambert 72;BE;WGS84;46;HumanObservation;species;"Adult: 23; Adult Male: 9; Adult Female: 14";50.95629;(Say, 1823);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T2B;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000T2B;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2498;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;7/08/1998;pitfall trap;Amara fulva;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.96088;(O.F. M??ller, 1776);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T2C;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000T2C;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2498;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;7/08/1998;pitfall trap;Bembidion atrocoeruleum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.96088;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T2D;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000T2D;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2498;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;7/08/1998;pitfall trap;Bembidion decorum;INBO;Lambert 72;BE;WGS84;10;HumanObservation;species;"Adult: 5; Adult Male: 1; Adult Female: 4";50.96088;(Zenker, 1801);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T2E;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000T2E;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2498;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;7/08/1998;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.96088;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T2F;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000T2F;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2498;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;7/08/1998;pitfall trap;Bembidion properans;INBO;Lambert 72;BE;WGS84;10;HumanObservation;species;"Adult: 5; Adult Male: 2; Adult Female: 3";50.96088;(Stephens, 1829);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T2G;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000T2G;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2498;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;7/08/1998;pitfall trap;Bembidion punctulatum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 2";50.96088;(Drapiez, 1820);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T2H;ICZN;7/08/1998;nl;Event;BD72;BFN0017900000T2H;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH2498;5.74381;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;246598.71, 184296.84;7/08/1998;pitfall trap;Bembidion testaceum;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 1; Adult Female: 1";50.96088;(Duftschmid, 1812);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T2J;ICZN;20/08/1998;nl;Event;BD72;BFN0017900000T2J;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;20/08/1998;pitfall trap;Anisodactylus binotatus;INBO;Lambert 72;BE;WGS84;8;HumanObservation;species;"Adult Female: 0; Adult: 4; Adult Male: 4";50.95629;(Fabricius, 1787);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T2K;ICZN;20/08/1998;nl;Event;BD72;BFN0017900000T2K;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;20/08/1998;pitfall trap;Bembidion decorum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 1; Adult Female: 0";50.95629;(Zenker, 1801);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T2L;ICZN;20/08/1998;nl;Event;BD72;BFN0017900000T2L;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;20/08/1998;pitfall trap;Bembidion femoratum;INBO;Lambert 72;BE;WGS84;2;HumanObservation;species;"Adult: 1; Adult Male: 0; Adult Female: 1";50.95629;(Sturm, 1825);http://creativecommons.org/licenses/by-nc-sa/3.0/
INBO:NBN:BFN0017900000T2M;ICZN;20/08/1998;nl;Event;BD72;BFN0017900000T2M;Europe;Stijn Vanacker;30;Stijn Vanacker;http://dataset.inbo.be/kevers-grensmaas-occurrences;INBO;KH1398;5.75625;INBO;Loopkevers aan de Grensmaas: Carabid beetles near the river Meuse;247481.87, 183801.9;20/08/1998;pitfall trap;Calathus fuscipes;INBO;Lambert 72;BE;WGS84;4;HumanObservation;species;"Adult: 2; Adult Male: 0; Adult Female: 2";50.95629;(Goeze, 1777);http://creativecommons.org/licenses/by-nc-sa/3.0/
